timestamp,HIC03062,HIC03044,AI03142,AI94011A,AI94011C,AI94011D,AI94011E,ground_truth_H2_N2_ratio
2023-07-01 04:10:00,109.9967468,0.782999992,14.08470306,4.306667233,90.76575928,3.141304207,0.099255562,2.880805331642037
2023-07-01 04:15:00,109.9972992,0.782999992,14.0796936,4.310761833,90.93025208,2.99094348,0.098062837,2.880127955927146
2023-07-01 04:20:00,109.997757,0.782200003,14.05017262,4.310895252,90.93087463,2.990898848,0.098062825,2.8810504629255247
2023-07-01 04:25:00,109.9981323,0.782000005,14.04015388,4.320820141,91.06958618,2.764923477,0.099486968,2.880235874556225
2023-07-01 04:30:00,109.9984482,0.782000005,14.05551605,4.330500031,91.20962067,2.53857007,0.100884424,2.881333932084728
2023-07-01 04:35:00,109.9987091,0.782000005,14.08831043,4.330655479,91.20876465,2.538725805,0.100822113,2.858951117503061
2023-07-01 04:40:00,109.9989273,0.782000005,14.11242199,4.359339333,91.24630432,2.503143787,0.102869356,2.85609394121146
2023-07-01 04:45:00,109.9976257,0.781999993,14.13005466,4.388290215,91.28283081,2.467673302,0.104836476,2.8569506524125137
2023-07-01 04:50:00,109.9941437,0.78199935,14.13105659,4.388490391,91.28305969,2.467851305,0.10471189,2.85646572398744
2023-07-01 04:55:00,109.9949799,0.781998873,14.1020689,4.365992928,91.15945892,2.642000198,0.098338738,2.856763714625068
2023-07-01 05:00:00,109.9958282,0.781998873,14.08704166,4.344563675,91.03523712,2.816572046,0.091832098,2.859812712689032
2023-07-01 05:05:00,109.9965286,0.781998873,14.07294827,4.344319057,91.03648224,2.816571951,0.091876578,2.85967323222382
2023-07-01 05:10:00,109.997113,0.781998873,14.06246223,4.356068325,90.84628906,3.027593565,0.098792699,2.860122959578132
2023-07-01 05:15:00,109.9975937,0.781998873,14.07916031,4.367928886,90.65734253,3.238814878,0.105842294,2.8600465227507925
2023-07-01 05:20:00,109.997998,0.781998873,14.10941639,4.36772871,90.65617523,3.238770533,0.105913532,2.8600048324617613
2023-07-01 05:25:00,109.9983368,0.781998873,14.10240307,4.359027958,90.85104065,3.079530907,0.103536965,2.851766602743007
2023-07-01 05:30:00,109.9986115,0.781998873,14.10373936,4.349258995,91.04107513,2.920246506,0.101204884,2.849254328737581
2023-07-01 05:35:00,109.9988449,0.781998873,14.12464409,4.350193691,91.04637299,2.919912815,0.101222683,2.8490489507048498
2023-07-01 05:40:00,109.9990387,0.781998873,14.13513069,4.333014393,91.14450684,2.685370398,0.10161432,2.849374742261825
2023-07-01 05:45:00,109.9991989,0.781998873,14.14888954,4.315301323,91.242099,2.450249577,0.102077149,2.849431612414249
2023-07-01 05:50:00,109.9993317,0.781998873,14.16578751,4.315078735,91.23882446,2.449915695,0.102068298,2.853492870439052
2023-07-01 05:55:00,109.9994461,0.781998873,14.18101559,4.311696434,91.30985413,2.48509717,0.101463021,2.8577327766696983
2023-07-01 06:00:00,109.9991791,0.781998873,14.19083443,4.309070587,91.37652283,2.519455099,0.100911099,2.857895255427584
2023-07-01 06:05:00,109.9985199,0.781998754,14.18655949,4.309515572,91.3765213,2.519677687,0.100875531,2.857630832271389
2023-07-01 06:10:00,109.998642,0.781998694,14.1477541,4.301994228,91.06973724,2.91112318,0.100564002,2.8573124210356218
2023-07-01 06:15:00,109.9988708,0.781998694,14.09024658,4.294339371,90.76264496,3.302279663,0.100359285,2.8637658075057053
2023-07-01 06:20:00,109.9990631,0.781998694,14.07675552,4.295095921,90.76350098,3.302279568,0.100421596,2.8700530331909
2023-07-01 06:25:00,109.9992218,0.781998694,14.11763172,4.312364006,90.7256485,3.231627512,0.101231562,2.8699816560877984
2023-07-01 06:30:00,109.9993469,0.781998694,14.11502666,4.329743385,90.68951111,3.160797453,0.101988147,2.87015936111968
2023-07-01 06:35:00,109.9994614,0.781998694,14.09445457,4.329921532,90.68919983,3.160775232,0.102023757,2.870016181427646
2023-07-01 06:40:00,109.9995499,0.781998694,14.08236618,4.344207764,90.93118439,2.905960655,0.098285317,2.8700847466022434
2023-07-01 06:45:00,109.9996262,0.781998694,14.08904438,4.359562016,91.17457123,2.651546669,0.094484591,2.86956275480423
2023-07-01 06:50:00,109.9996948,0.781998694,14.09993134,4.359205914,91.17402649,2.651235056,0.094484611,2.8698917663630805
2023-07-01 06:55:00,109.9997375,0.781998694,14.11295643,4.378432178,91.32909546,2.463356256,0.092873538,2.8700425319268645
2023-07-01 07:00:00,109.9997742,0.781998694,14.12571335,4.398748684,91.48766632,2.275967169,0.091342531,2.8700251503511125
2023-07-01 07:05:00,109.9998138,0.781998694,14.13880405,4.397969723,91.48805542,2.274520683,0.091200113,2.865658366587598
2023-07-01 07:10:00,109.9998505,0.781998694,14.14601727,4.394009113,91.38345795,2.440859127,0.094404483,2.8271780243341462
2023-07-01 07:15:00,109.9998886,0.781998694,14.13473053,4.389758778,91.28166199,2.60539484,0.097502017,2.8269796498532407
2023-07-01 07:20:00,109.9999008,0.781998694,14.09151669,4.389447212,91.27769012,2.605683994,0.097493112,2.827046252291804
2023-07-01 07:25:00,109.9999008,0.781998694,14.0532444,4.36821804,91.01514435,2.942010021,0.098828292,2.826831616944105
2023-07-01 07:30:00,109.9999008,0.781998694,14.04422779,4.348012924,90.75158234,3.278269053,0.100216852,2.829931919071604
2023-07-01 07:35:00,109.9999008,0.781998694,14.07929306,4.347345352,90.75057068,3.278268957,0.100056675,2.856901755923316
2023-07-01 07:40:00,109.9999008,0.781998694,14.10554237,4.351795864,90.93593292,3.108058834,0.09829426,2.8569083765529246
2023-07-01 07:45:00,109.9999008,0.781998694,14.09812813,4.355400658,91.12472534,2.938694096,0.096611929,2.856816631822309
2023-07-01 07:50:00,109.9999008,0.781998694,14.08570538,4.355489635,91.12293396,2.938271427,0.096558523,2.856876591756369
2023-07-01 07:55:00,109.9999008,0.781998694,14.08537121,4.368885612,91.29957581,2.756534386,0.099219942,2.857199030346911
2023-07-01 08:00:00,109.9999008,0.781998694,14.10674419,4.38181448,91.47520599,2.575398254,0.101961444,2.8364954656843677
2023-07-01 08:05:00,109.9999008,0.781998694,14.12898598,4.380746365,91.47216644,2.573150539,0.101872444,2.834324771179523
2023-07-01 08:10:00,109.9999008,0.781998694,14.14474869,4.383728218,91.58470612,2.486365414,0.101187062,2.834153276288167
2023-07-01 08:15:00,109.9999008,0.781998694,14.16204643,4.384217739,91.68533325,2.396197891,0.100839952,2.8345131271837616
2023-07-01 08:20:00,109.9999008,0.781998694,14.1585743,4.384373569,91.69093933,2.395975399,0.100519501,2.834472530089597
2023-07-01 08:25:00,109.9902557,0.781998694,14.14147587,4.39136095,91.514534,2.579270267,0.101436307,2.834812401346397
2023-07-01 08:30:00,109.9747864,0.781998694,14.1215723,4.39754715,91.33509064,2.761941814,0.102317487,2.8341735540572826
2023-07-01 08:35:00,109.949472,0.781998694,14.10347157,4.396723843,91.32994995,2.761919403,0.102442122,2.8343111362919378
2023-07-01 08:40:00,109.9240112,0.781998694,14.12003613,4.384707451,91.18578644,2.93684721,0.098899531,2.8343148356832777
2023-07-01 08:45:00,109.9011002,0.781998694,14.12785034,4.372223663,91.03586273,3.112353516,0.095214483,2.834055504392926
2023-07-01 08:50:00,109.8741806,0.781998694,14.11823235,4.37059927,91.03360138,3.111752987,0.09536581,2.8301971502762817
2023-07-01 08:55:00,109.8445206,0.781998694,14.09098186,4.382326317,91.06420898,3.068983221,0.097413026,2.82900424128109
2023-07-01 09:00:00,109.8141891,0.781998694,14.07862568,4.393408394,91.09933624,3.024277687,0.09913094,2.828696708808059
2023-07-01 09:05:00,109.7849411,0.781998694,14.09605827,4.393119049,91.09855804,3.024789619,0.09947809,2.828323718219116
2023-07-01 09:10:00,109.7567474,0.781998694,14.11268959,4.386020184,91.33485565,2.785017681,0.09944247,2.8288456191022875
2023-07-01 09:15:00,109.7295654,0.781998694,14.12277451,4.381146908,91.56952362,2.544533634,0.098516773,2.8408225609545235
2023-07-01 09:20:00,109.7033752,0.781998694,14.123843,4.381102371,91.56960144,2.544667149,0.099522591,2.852196459608997
2023-07-01 09:25:00,109.6781158,0.781998694,14.11402473,4.38455162,91.62240601,2.463756847,0.098908424,2.852539770628561
2023-07-01 09:30:00,109.6537628,0.781998694,14.123242,4.388045406,91.67567596,2.382534885,0.098534584,2.8527336861441275
2023-07-01 09:35:00,109.6302826,0.781998694,14.13960552,4.388045406,91.67536469,2.382623816,0.098712586,2.852521403158361
2023-07-01 09:40:00,109.6076508,0.781998694,14.13639927,4.368262768,91.56617279,2.55537076,0.099157628,2.8517458158069204
2023-07-01 09:45:00,109.4715958,0.782011795,14.11669598,4.349081135,91.46141968,2.727605772,0.099513713,2.848663935253961
2023-07-01 09:50:00,109.3011856,0.782077503,14.05731926,4.348858643,91.4565918,2.727805996,0.099006344,2.8483295646626905
2023-07-01 09:55:00,109.2861023,0.78214649,14.0183136,4.330611324,91.15993347,2.986025238,0.099415779,2.8481118639560288
2023-07-01 10:00:00,109.2758392,0.782213104,14.0318716,4.312631035,90.86334534,3.244511366,0.099113129,2.847552034553876
2023-07-01 10:05:00,109.2659302,0.782277262,14.05605011,4.312452984,90.86327057,3.244466925,0.099157628,2.8524305109701498
2023-07-01 10:10:00,109.2563782,0.782339132,14.04389458,4.343028259,91.0003479,3.10563302,0.099620484,2.866294972810013
2023-07-01 10:15:00,109.2471741,0.782398736,14.03855076,4.373158264,91.136409,2.96686573,0.099905324,2.8664556928357587
2023-07-01 10:20:00,109.2382919,0.782456207,14.02158642,4.37302475,91.13695374,2.966688061,0.099994323,2.8657670067764345
2023-07-01 10:25:00,109.2297318,0.782510626,14.00916309,4.374827194,91.38252106,2.696519136,0.098730397,2.865428524881465
2023-07-01 10:30:00,109.2214859,0.782559609,14.01123371,4.375984287,91.62840118,2.426728535,0.097688973,2.8628169203819347
2023-07-01 10:35:00,109.21353,0.782604253,14.02953377,4.376006603,91.62801208,2.426572847,0.097742365,2.8402935824561544
2023-07-01 10:40:00,109.2058655,0.782646012,14.01844673,4.379544735,91.75262604,2.331487417,0.096264791,2.84014080827316
2023-07-01 10:45:00,109.1984665,0.78268553,14.00869579,4.382793617,91.87779236,2.236313009,0.094920741,2.8398604635673577
2023-07-01 10:50:00,109.1913391,0.782724369,14.02198696,4.382949352,91.87747498,2.236290741,0.094929659,2.8397125090260524
2023-07-01 10:55:00,109.1844696,0.78276149,14.01504116,4.369197369,91.42566986,2.616142797,0.094048427,2.840020407140037
2023-07-01 11:00:00,109.1778381,0.782795882,13.95379372,4.355511951,90.97448578,2.995994616,0.093336354,2.8574798443192364
2023-07-01 11:05:00,109.1714508,0.782826447,13.91819363,4.355645657,90.97292786,2.995816612,0.093220627,2.85945324192295
2023-07-01 11:10:00,109.1652939,0.782852888,13.91652393,4.356045914,91.0575119,2.97400918,0.091520527,2.858973086077886
2023-07-01 11:15:00,109.1593567,0.782876265,13.93161888,4.356357479,91.13905792,2.952134991,0.089802659,2.8591288233455656
2023-07-01 11:20:00,109.1536346,0.782897723,13.93555908,4.356379795,91.13843231,2.952335215,0.089686942,2.858891395550011
2023-07-01 11:25:00,109.1481232,0.782917309,13.9256752,4.353642845,91.28641205,2.796655941,0.09508097,2.8760371435039107
2023-07-01 11:30:00,109.1428009,0.78293494,13.94076881,4.350527191,91.43408356,2.64126606,0.10035926,2.877481036685816
2023-07-01 11:35:00,109.1376709,0.782951462,13.96448059,4.350594234,91.43353577,2.641199255,0.100412691,2.877675462565452
2023-07-01 11:40:00,109.1327301,0.782967854,13.96788673,4.367906475,91.47162628,2.524951696,0.102068293,2.877713047051333
2023-07-01 11:45:00,109.1279694,0.782984686,13.95820198,4.384262276,91.50947876,2.409104443,0.103572559,2.87721470587626
2023-07-01 11:50:00,109.1233734,0.783002126,13.96695137,4.384840775,91.50666962,2.409171295,0.103581466,2.875062943865846
2023-07-01 11:55:00,109.1189438,0.783020985,13.98966007,4.383861637,91.52715302,2.424570036,0.102228501,2.874182753904506
2023-07-01 12:00:00,109.1146713,0.783041668,13.99460297,4.383016014,91.55052032,2.440235949,0.100768733,2.8742364882764626
2023-07-01 12:05:00,109.1105515,0.783060896,13.98812428,4.382771301,91.55005188,2.440080166,0.100893317,2.8740360845583126
2023-07-01 12:10:00,109.1065826,0.783075559,13.97022362,4.372891045,91.31819,2.711628819,0.098418841,2.873856911636496
2023-07-01 12:15:00,109.1027542,0.783097172,13.94190502,4.364991283,91.08703156,2.983221817,0.095988894,2.866008868672011
2023-07-01 12:20:00,109.0990631,0.783118999,13.90336609,4.364835739,91.08710938,2.983088255,0.096122396,2.858275060503919
2023-07-01 12:25:00,109.0955032,0.783140349,13.91138191,4.359027863,91.12215576,2.977992487,0.095615041,2.8579471974932518
2023-07-01 12:30:00,109.09207,0.78316046,13.90897694,4.353197575,91.15813599,2.97256279,0.095339081,2.8580030227761606
2023-07-01 12:35:00,109.0887634,0.783179331,13.90323277,4.353509426,91.15821686,2.972518396,0.095187768,2.8580132009966515
2023-07-01 12:40:00,109.0855774,0.783197188,13.89755554,4.354866695,91.27667389,2.821868038,0.098053896,2.8589004650122143
2023-07-01 12:45:00,109.0825043,0.783213985,13.89929237,4.356446648,91.39685059,2.67141819,0.100893369,2.859833019609462
2023-07-01 12:50:00,109.079541,0.783228052,13.91612377,4.356468773,91.39537048,2.671195602,0.100884438,2.860105302711319
2023-07-01 12:55:00,109.0766785,0.78323791,13.89014187,4.350705528,91.59304504,2.494220638,0.101596509,2.8595555766986487
2023-07-01 13:00:00,109.0739288,0.783253932,13.8703722,4.344675064,91.79149323,2.317334795,0.10255785,2.8599883777221544
2023-07-01 13:05:00,109.0712769,0.783270669,13.90263195,4.34485302,91.79320679,2.317178965,0.102451029,2.854517701726638
2023-07-01 13:10:00,109.0687225,0.783287156,13.96407948,4.335217762,91.66469574,2.423590803,0.101169288,2.841577220493972
2023-07-01 13:15:00,109.0662567,0.783300018,13.98017673,4.326049614,91.5357193,2.529958296,0.099825229,2.8421973382009607
2023-07-01 13:20:00,109.0548401,0.783301699,13.91832771,4.325893784,91.53556366,2.529691267,0.099682808,2.842072218832824
2023-07-01 13:25:00,109.0349152,0.783285403,13.81700611,4.320619488,91.2340744,2.846679688,0.096175802,2.8413473936650955
2023-07-01 13:30:00,109.0157059,0.783250952,13.77158871,4.315167618,90.93211975,3.163312006,0.092677677,2.8457433884256305
2023-07-01 13:35:00,108.9971848,0.783206403,13.80484962,4.315234566,90.93211975,3.163467836,0.092980313,2.888305982261835
2023-07-01 13:40:00,108.9793259,0.783162963,13.85627861,4.334127045,91.05151367,3.014953899,0.095303486,2.8882001507315733
2023-07-01 13:45:00,108.9621078,0.783121216,13.85901699,4.353086472,91.17005463,2.865349722,0.098045026,2.888199917724136
2023-07-01 13:50:00,108.945517,0.783081555,13.84225273,4.352953148,91.17138062,2.864926863,0.097697878,2.888023331248778
2023-07-01 13:55:00,108.9295135,0.783056951,13.83898048,4.381280518,91.33299103,2.690510941,0.09803611,2.8843334702252617
2023-07-01 14:00:00,108.9140839,0.783034289,13.83430481,4.41047554,91.49350891,2.514826727,0.098356545,2.8495085165104475
2023-07-01 14:05:00,108.8992096,0.783007109,13.83296928,4.410230923,91.49335327,2.514715385,0.098142917,2.849483688926981
2023-07-01 14:10:00,108.8848755,0.78298533,13.83283577,4.392251015,91.56414795,2.428442001,0.097617738,2.849515706677883
2023-07-01 14:15:00,108.8710526,0.782959044,13.84485722,4.374270821,91.63097382,2.341723537,0.097644448,2.849452464279957
2023-07-01 14:20:00,108.8577286,0.782930458,13.84412327,4.374960804,91.63307495,2.341768169,0.097252797,2.8493201990247625
2023-07-01 14:25:00,108.8448807,0.782902992,13.85173664,4.365169621,91.47271271,2.552055168,0.083144677,2.844881961553796
2023-07-01 14:30:00,108.8324936,0.78287468,13.84706154,4.357180882,91.30907898,2.761808205,0.069454873,2.844297063130471
2023-07-01 14:35:00,108.8205582,0.782845938,13.82027931,4.358538151,91.31312408,2.762386799,0.068635952,2.84359999772691
2023-07-01 14:40:00,108.8090454,0.782816374,13.79169254,4.363255978,91.21709595,2.880792999,0.082210074,2.843648110766801
2023-07-01 14:45:00,108.7979431,0.782792807,13.80418224,4.366059875,91.11553497,2.999532843,0.095152175,2.8436847171717976
2023-07-01 14:50:00,108.7872467,0.782768917,13.82001152,4.366148758,91.12098694,3.000467348,0.095250104,2.840308793771684
2023-07-01 14:55:00,108.7769424,0.782750535,13.82749233,4.36879673,91.25183411,2.897037315,0.095704053,2.8392707095602465
2023-07-01 15:00:00,108.7669907,0.782743561,13.81927643,4.371022129,91.38299255,2.796211004,0.095837557,2.8392141749420983
2023-07-01 15:05:00,108.7574005,0.782707286,13.78020477,4.372624111,91.38501282,2.796811771,0.095552707,2.8387759197429587
2023-07-01 15:10:00,108.7481598,0.782660067,13.78728409,4.366482449,91.59490967,2.558953619,0.092125808,2.838978292113436
2023-07-01 15:15:00,108.7392532,0.782631075,13.80211182,4.363923359,91.80854797,2.321540546,0.088494194,2.8397029057272323
2023-07-01 15:20:00,108.730661,0.782609272,13.80658646,4.363545132,91.80769043,2.322230434,0.088405156,2.839914933875616
2023-07-01 15:25:00,108.7223755,0.782589221,13.83250179,4.364746857,91.77038574,2.346508026,0.091084385,2.8403414903844437
2023-07-01 15:30:00,108.7143814,0.782580054,13.85287228,4.3707551,91.73565063,2.37176466,0.093247311,2.840728155852944
2023-07-01 15:35:00,108.7066757,0.782562637,13.84191895,4.36937542,91.73689423,2.372587967,0.093478775,2.8405479350798566
2023-07-01 15:40:00,108.6992554,0.782540047,13.83296909,4.353019714,91.29210052,2.715166712,0.097021376,2.845653376060205
2023-07-01 15:45:00,108.692099,0.782492733,13.79703541,4.338332748,90.84730225,3.060237837,0.100563975,2.8512735961333098
2023-07-01 15:50:00,108.685199,0.782425702,13.77319069,4.337331772,90.84473114,3.059837246,0.100572908,2.851834428418882
2023-07-01 15:55:00,108.6785492,0.782370949,13.79730263,4.332925415,90.96210632,2.949152899,0.096709858,2.851170711800112
2023-07-01 16:00:00,108.6721405,0.782318342,13.83250141,4.327607155,91.07620087,2.83924737,0.092918012,2.85128116361624
2023-07-01 16:05:00,108.6659607,0.782248163,13.78968849,4.326805878,91.07550049,2.839225197,0.093007016,2.861702855367735
2023-07-01 16:10:00,108.6599976,0.782172346,13.77466011,4.350883389,91.24303589,2.687573576,0.096042287,2.884504359040561
2023-07-01 16:15:00,108.6542526,0.782096899,13.77092037,4.375072002,91.40947418,2.536055517,0.099006329,2.884415421000889
2023-07-01 16:20:00,108.648703,0.782041264,13.81139565,4.374626827,91.40947266,2.535521555,0.099006344,2.8844477198910954
2023-07-01 16:25:00,108.6433655,0.782003176,13.86409321,4.366059589,91.50815125,2.434183073,0.098881695,2.8849039432349657
2023-07-01 16:30:00,108.6382309,0.781988704,13.88693581,4.356446743,91.60706329,2.331999254,0.098561287,2.8786440074605504
2023-07-01 16:35:00,108.6332565,0.781979489,13.85988598,4.356402016,91.60753021,2.33188796,0.098596881,2.863913981611181
2023-07-01 16:40:00,108.6284698,0.781973124,13.83630867,4.343228436,91.45892792,2.524840164,0.096852289,2.8635125724627963
2023-07-01 16:45:00,108.6238602,0.781957495,13.8624239,4.328897667,91.30946655,2.717124796,0.09495635,2.8640127487754627
2023-07-01 16:50:00,108.6194138,0.78191992,13.85701389,4.329209518,91.31001282,2.717414141,0.095045376,2.8639033309900896
2023-07-01 16:55:00,108.615126,0.781888986,13.8441227,4.321621037,91.20105286,2.812388229,0.093487692,2.862323184802888
2023-07-01 17:00:00,108.6109909,0.781855428,13.85233841,4.314233017,91.08936768,2.907295704,0.091858771,2.8501995948272163
2023-07-01 17:05:00,108.6070023,0.781809914,13.85721359,4.314922714,91.09084625,2.907785177,0.091876589,2.8498374762484064
2023-07-01 17:10:00,108.6031586,0.781769073,13.84979992,4.334527779,91.14326324,2.799081278,0.09185878,2.849920838385513
2023-07-01 17:15:00,108.5994583,0.781735301,13.85113659,4.354377174,91.19575958,2.690778112,0.091858782,2.849881986542736
2023-07-01 17:20:00,108.5958847,0.781716478,13.85026836,4.354933548,91.19606628,2.690933752,0.09181428,2.850012194476133
2023-07-01 17:25:00,108.5924393,0.781707835,13.86896973,4.392384529,91.49249115,2.3180691,0.093861499,2.843943250731132
2023-07-01 17:30:00,108.589119,0.781702745,13.88499889,4.431571484,91.78876495,1.94542706,0.095801961,2.8438898854371764
2023-07-01 17:35:00,108.5859207,0.781701982,13.94050179,4.430948162,91.78876495,1.945160031,0.09577527,2.8440827070171344
2023-07-01 17:40:00,108.5828323,0.781705272,14.00428715,4.43724556,91.76906281,2.043516445,0.094983065,2.8443117197793515
2023-07-01 17:45:00,108.5798569,0.781711578,14.01203537,4.443988132,91.74787903,2.142206764,0.09349656,2.8439921198607325
2023-07-01 17:50:00,108.5764282,0.781720436,13.96174221,4.443454075,91.74779968,2.141939735,0.093594493,2.8791075613599304
2023-07-01 17:55:00,108.5723953,0.781730211,13.90022774,4.403354931,91.36741333,2.499984026,0.091164505,2.883222404404773
2023-07-01 18:00:00,108.5698013,0.781737614,13.88239441,4.362499142,90.9870285,2.857650137,0.089473321,2.88301260347349
2023-07-01 18:05:00,108.5672974,0.781748736,13.90329933,4.362343597,90.98757324,2.857850361,0.089402126,2.883197973753725
2023-07-01 18:10:00,108.5648773,0.781761551,13.93522587,4.384863186,91.16452484,2.715656233,0.094226491,2.8835421396946206
2023-07-01 18:15:00,108.5620728,0.781776249,13.94110374,4.406626034,91.34046478,2.572905827,0.098935112,2.87346127870057
